"5.120 - RawData"
"Wavelength nm." "Abs."
915,00 0,043
916,00 0,043
917,00 0,043
918,00 0,044
919,00 0,044
920,00 0,044
921,00 0,044
922,00 0,044
923,00 0,045
924,00 0,045
925,00 0,045
926,00 0,045
927,00 0,046
928,00 0,046
929,00 0,046
930,00 0,047
931,00 0,047
932,00 0,048
933,00 0,048
934,00 0,049
935,00 0,049
936,00 0,050
937,00 0,050
938,00 0,051
939,00 0,051
940,00 0,052
941,00 0,053
942,00 0,053
943,00 0,054
944,00 0,055
945,00 0,056
946,00 0,056
947,00 0,057
948,00 0,059
949,00 0,060
950,00 0,061
951,00 0,062
952,00 0,064
953,00 0,065
954,00 0,067
955,00 0,068
956,00 0,069
957,00 0,070
958,00 0,071
959,00 0,072
960,00 0,073
961,00 0,073
962,00 0,074
963,00 0,074
964,00 0,075
965,00 0,075
966,00 0,075
967,00 0,075
968,00 0,076
969,00 0,076
970,00 0,076
971,00 0,076
972,00 0,076
973,00 0,076
974,00 0,076
975,00 0,076
976,00 0,076
977,00 0,076
978,00 0,076
979,00 0,076
980,00 0,076
981,00 0,076
982,00 0,075
983,00 0,075
984,00 0,075
985,00 0,075
986,00 0,074
987,00 0,074
988,00 0,074
989,00 0,074
990,00 0,073
991,00 0,073
992,00 0,073
993,00 0,072
994,00 0,072
995,00 0,071
996,00 0,071
997,00 0,071
998,00 0,070
999,00 0,070
1000,00 0,069
1001,00 0,069
1002,00 0,069
1003,00 0,068
1004,00 0,067
1005,00 0,067
1006,00 0,067
1007,00 0,066
1008,00 0,066
1009,00 0,065
1010,00 0,065
1011,00 0,064
1012,00 0,064
1013,00 0,063
1014,00 0,063
1015,00 0,062
1016,00 0,062
1017,00 0,061
1018,00 0,061
1019,00 0,060
1020,00 0,060
1021,00 0,059
1022,00 0,059
1023,00 0,058
1024,00 0,058
1025,00 0,057
1026,00 0,057
1027,00 0,056
1028,00 0,056
1029,00 0,056
1030,00 0,055
1031,00 0,055
1032,00 0,054
1033,00 0,054
1034,00 0,054
1035,00 0,053
1036,00 0,053
1037,00 0,052
1038,00 0,052
1039,00 0,052
1040,00 0,051
1041,00 0,051
1042,00 0,051
1043,00 0,050
1044,00 0,050
1045,00 0,050
1046,00 0,050
1047,00 0,049
1048,00 0,049
1049,00 0,049
1050,00 0,049
1051,00 0,048
1052,00 0,048
1053,00 0,048
1054,00 0,048
1055,00 0,048
1056,00 0,048
1057,00 0,047
1058,00 0,047
1059,00 0,047
1060,00 0,047
1061,00 0,047
1062,00 0,047
1063,00 0,047
1064,00 0,047
1065,00 0,047
1066,00 0,047
1067,00 0,047
1068,00 0,046
1069,00 0,046
1070,00 0,046
1071,00 0,046
1072,00 0,046
1073,00 0,046
1074,00 0,046
1075,00 0,046
1076,00 0,046
1077,00 0,046
1078,00 0,047
1079,00 0,047
1080,00 0,047
1081,00 0,047
1082,00 0,047
1083,00 0,047
1084,00 0,048
1085,00 0,048
1086,00 0,047
1087,00 0,047
1088,00 0,048
1089,00 0,048
1090,00 0,048
1091,00 0,049
1092,00 0,049
1093,00 0,048
1094,00 0,049
1095,00 0,049
1096,00 0,050
1097,00 0,049
1098,00 0,050
1099,00 0,050
1100,00 0,050
